,Condition,Date/Time,current,power,voltage
401,normal,Wed Oct 23 18:30:40 2019,0.09,2.96,32.57
402,normal,Wed Oct 23 18:30:41 2019,0.09,3.08,31.91
403,normal,Wed Oct 23 18:30:42 2019,0.09,3.08,31.26
404,normal,Wed Oct 23 18:30:43 2019,0.1,3.09,30.63
405,normal,Wed Oct 23 18:30:44 2019,0.1,3.08,30.03
406,normal,Wed Oct 23 18:30:45 2019,0.1,3.09,29.46
407,normal,Wed Oct 23 18:30:46 2019,0.1,2.96,28.9
408,normal,Wed Oct 23 18:30:47 2019,0.1,2.96,28.34
409,normal,Wed Oct 23 18:30:48 2019,0.1,2.83,27.79
410,normal,Wed Oct 23 18:30:49 2019,0.1,2.83,27.29
411,normal,Wed Oct 23 18:30:50 2019,0.11,2.96,26.77
412,normal,Wed Oct 23 18:30:51 2019,0.1,2.7,26.3
413,normal,Wed Oct 23 18:30:52 2019,0.1,2.83,25.83
414,normal,Wed Oct 23 18:30:53 2019,0.1,2.7,25.39
415,normal,Wed Oct 23 18:30:54 2019,0.1,2.7,24.95
416,normal,Wed Oct 23 18:30:55 2019,0.11,2.7,24.53
417,normal,Wed Oct 23 18:30:56 2019,0.1,2.57,24.13
418,normal,Wed Oct 23 18:30:57 2019,0.11,2.7,23.73
419,normal,Wed Oct 23 18:30:58 2019,0.11,2.57,23.34
420,open,Wed Oct 23 18:30:59 2019,0.0,0.0,2.03
421,open,Wed Oct 23 18:31:00 2019,0.0,0.0,2.09
422,open,Wed Oct 23 18:31:01 2019,0.0,0.0,1.92
423,open,Wed Oct 23 18:31:02 2019,0.0,0.0,1.95
424,open,Wed Oct 23 18:31:03 2019,0.0,0.0,1.98
425,open,Wed Oct 23 18:31:04 2019,0.0,0.0,1.92
426,open,Wed Oct 23 18:31:05 2019,0.0,0.0,1.99
427,open,Wed Oct 23 18:31:06 2019,0.0,0.0,1.94
428,open,Wed Oct 23 18:31:07 2019,0.0,0.0,2.05
429,open,Wed Oct 23 18:31:08 2019,0.0,0.0,1.99
430,open,Wed Oct 23 18:31:09 2019,0.0,0.0,1.99
431,open,Wed Oct 23 18:31:10 2019,0.0,0.0,1.97
432,open,Wed Oct 23 18:31:11 2019,0.0,0.0,1.99
433,open,Wed Oct 23 18:31:12 2019,0.0,0.0,1.93
434,open,Wed Oct 23 18:31:13 2019,0.0,0.0,1.99
435,open,Wed Oct 23 18:31:14 2019,0.0,0.0,1.98
436,open,Wed Oct 23 18:31:15 2019,0.0,0.0,1.95
437,open,Wed Oct 23 18:31:16 2019,0.0,0.0,2.05
438,open,Wed Oct 23 18:31:17 2019,0.0,0.0,2.02
439,open,Wed Oct 23 18:31:18 2019,0.0,0.0,1.94
440,open,Wed Oct 23 18:31:19 2019,0.0,0.0,1.97
441,open,Wed Oct 23 18:31:20 2019,0.0,0.0,2.04
442,open,Wed Oct 23 18:31:21 2019,0.0,0.0,2.01
443,open,Wed Oct 23 18:31:22 2019,0.0,0.0,1.99
444,open,Wed Oct 23 18:31:23 2019,0.0,0.0,1.98
445,open,Wed Oct 23 18:31:24 2019,0.0,0.0,1.98
446,open,Wed Oct 23 18:31:25 2019,0.0,0.0,2.0
447,open,Wed Oct 23 18:31:26 2019,0.0,0.0,2.02
448,open,Wed Oct 23 18:31:27 2019,0.0,0.0,2.01
449,open,Wed Oct 23 18:31:28 2019,0.0,0.0,2.02
450,open,Wed Oct 23 18:31:29 2019,0.0,0.0,1.98
451,open,Wed Oct 23 18:31:30 2019,0.0,0.0,2.0
452,open,Wed Oct 23 18:31:31 2019,0.0,0.0,2.04
453,open,Wed Oct 23 18:31:32 2019,0.0,0.0,2.05
454,open,Wed Oct 23 18:31:33 2019,0.0,0.0,2.03
455,open,Wed Oct 23 18:31:34 2019,0.0,0.0,2.03
456,open,Wed Oct 23 18:31:35 2019,0.0,0.0,2.01
457,open,Wed Oct 23 18:31:36 2019,0.0,0.0,2.03
458,open,Wed Oct 23 18:31:37 2019,0.0,0.0,1.96
459,open,Wed Oct 23 18:31:39 2019,0.0,0.0,1.97
460,open,Wed Oct 23 18:31:40 2019,0.0,0.0,1.97
461,open,Wed Oct 23 18:31:41 2019,0.0,0.0,1.96
462,open,Wed Oct 23 18:31:42 2019,0.0,0.0,1.96
463,open,Wed Oct 23 18:31:43 2019,0.0,0.0,1.95
464,open,Wed Oct 23 18:31:44 2019,0.0,0.0,1.97
465,open,Wed Oct 23 18:31:45 2019,0.0,0.0,1.95
466,open,Wed Oct 23 18:31:46 2019,0.0,0.0,1.95
467,open,Wed Oct 23 18:31:47 2019,0.0,0.0,1.96
468,open,Wed Oct 23 18:31:48 2019,0.0,0.0,1.99
469,open,Wed Oct 23 18:31:49 2019,0.0,0.0,2.0
470,open,Wed Oct 23 18:31:50 2019,0.0,0.0,2.01
471,open,Wed Oct 23 18:31:51 2019,0.0,0.0,1.97
472,open,Wed Oct 23 18:31:52 2019,0.0,0.0,2.01
473,open,Wed Oct 23 18:31:53 2019,0.0,0.0,2.0
474,open,Wed Oct 23 18:31:54 2019,0.0,0.0,2.01
475,open,Wed Oct 23 18:31:55 2019,0.0,0.0,2.04
476,open,Wed Oct 23 18:31:56 2019,0.0,0.0,2.04
477,open,Wed Oct 23 18:31:57 2019,0.0,0.0,2.03
478,open,Wed Oct 23 18:31:58 2019,0.0,0.0,2.02
479,open,Wed Oct 23 18:31:59 2019,0.0,0.0,2.02
480,normal,Wed Oct 23 18:32:00 2019,0.0,0.38,39.47
481,normal,Wed Oct 23 18:32:01 2019,0.0,0.38,39.45
482,normal,Wed Oct 23 18:32:02 2019,0.01,0.63,39.31
483,normal,Wed Oct 23 18:32:03 2019,0.04,1.66,38.11
484,normal,Wed Oct 23 18:32:04 2019,0.05,2.04,37.54
485,normal,Wed Oct 23 18:32:05 2019,0.06,2.3,37.12
486,normal,Wed Oct 23 18:32:06 2019,0.06,2.43,36.29
487,normal,Wed Oct 23 18:32:07 2019,0.08,2.95,33.68
488,normal,Wed Oct 23 18:32:08 2019,0.09,2.82,29.95
489,normal,Wed Oct 23 18:32:09 2019,0.1,2.69,26.72
490,normal,Wed Oct 23 18:32:10 2019,0.09,2.3,24.02
491,normal,Wed Oct 23 18:32:11 2019,0.1,2.3,21.73
492,normal,Wed Oct 23 18:32:12 2019,0.1,2.05,19.99
493,normal,Wed Oct 23 18:32:13 2019,0.1,2.05,18.93
494,normal,Wed Oct 23 18:32:14 2019,0.1,1.92,18.48
495,normal,Wed Oct 23 18:32:15 2019,0.1,1.92,18.31
496,normal,Wed Oct 23 18:32:16 2019,0.1,1.92,18.32
497,normal,Wed Oct 23 18:32:17 2019,0.1,1.92,18.37
498,normal,Wed Oct 23 18:32:18 2019,0.1,1.92,18.41
499,normal,Wed Oct 23 18:32:19 2019,0.11,2.05,18.48
500,normal,Wed Oct 23 18:32:20 2019,0.11,2.05,18.45
501,normal,Wed Oct 23 18:32:21 2019,0.1,1.92,18.03
502,normal,Wed Oct 23 18:32:22 2019,0.11,1.92,17.47
503,normal,Wed Oct 23 18:32:23 2019,0.1,1.79,16.84
504,normal,Wed Oct 23 18:32:24 2019,0.11,1.79,16.22
505,normal,Wed Oct 23 18:32:25 2019,0.09,1.53,15.61
506,normal,Wed Oct 23 18:32:26 2019,0.1,1.53,15.03
507,normal,Wed Oct 23 18:32:27 2019,0.1,1.53,14.51
508,normal,Wed Oct 23 18:32:28 2019,0.1,1.41,14.01
509,normal,Wed Oct 23 18:32:29 2019,0.1,1.53,14.42
510,normal,Wed Oct 23 18:32:30 2019,0.1,1.66,15.5
511,normal,Wed Oct 23 18:32:31 2019,0.09,1.66,16.71
512,normal,Wed Oct 23 18:32:32 2019,0.1,1.79,17.9
513,normal,Wed Oct 23 18:32:33 2019,0.1,1.92,18.42
514,normal,Wed Oct 23 18:32:34 2019,0.09,1.79,18.29
515,normal,Wed Oct 23 18:32:35 2019,0.1,1.92,18.18
516,normal,Wed Oct 23 18:32:36 2019,0.09,1.79,18.6
517,normal,Wed Oct 23 18:32:37 2019,0.09,2.05,21.13
518,normal,Wed Oct 23 18:32:38 2019,0.08,2.31,25.99
519,normal,Wed Oct 23 18:32:39 2019,0.07,2.57,32.33
520,normal,Wed Oct 23 18:32:40 2019,0.08,2.82,33.09
521,normal,Wed Oct 23 18:32:41 2019,0.08,2.82,32.49
522,normal,Wed Oct 23 18:32:42 2019,0.08,2.82,31.88
523,normal,Wed Oct 23 18:32:43 2019,0.09,2.82,31.31
524,normal,Wed Oct 23 18:32:44 2019,0.08,2.69,30.7
525,normal,Wed Oct 23 18:32:45 2019,0.08,2.7,30.11
526,normal,Wed Oct 23 18:32:46 2019,0.09,2.7,29.53
527,normal,Wed Oct 23 18:32:47 2019,0.09,2.7,28.95
528,normal,Wed Oct 23 18:32:48 2019,0.09,2.57,28.41
529,normal,Wed Oct 23 18:32:49 2019,0.09,2.57,27.89
530,normal,Wed Oct 23 18:32:50 2019,0.09,2.57,27.38
531,normal,Wed Oct 23 18:32:51 2019,0.09,2.44,26.88
532,normal,Wed Oct 23 18:32:52 2019,0.09,2.44,26.39
533,normal,Wed Oct 23 18:32:53 2019,0.09,2.44,25.9
534,normal,Wed Oct 23 18:32:54 2019,0.09,2.31,25.48
535,normal,Wed Oct 23 18:32:55 2019,0.09,2.31,25.03
536,normal,Wed Oct 23 18:32:56 2019,0.09,2.31,24.58
537,normal,Wed Oct 23 18:32:57 2019,0.09,2.31,24.16
538,normal,Wed Oct 23 18:32:58 2019,0.09,2.31,23.72
539,normal,Wed Oct 23 18:32:59 2019,0.09,2.18,23.29
540,open,Wed Oct 23 18:33:00 2019,0.0,0.0,2.09
541,open,Wed Oct 23 18:33:01 2019,0.0,0.0,2.05
542,open,Wed Oct 23 18:33:02 2019,0.0,0.0,1.94
543,open,Wed Oct 23 18:33:03 2019,0.0,0.0,1.98
544,open,Wed Oct 23 18:33:04 2019,0.0,0.0,2.0
545,open,Wed Oct 23 18:33:05 2019,0.0,0.0,2.0
546,open,Wed Oct 23 18:33:06 2019,0.0,0.0,1.9
547,open,Wed Oct 23 18:33:07 2019,0.0,0.0,1.99
548,open,Wed Oct 23 18:33:08 2019,0.0,0.0,2.08
549,open,Wed Oct 23 18:33:09 2019,0.0,0.0,1.97
550,open,Wed Oct 23 18:33:10 2019,0.0,0.0,2.03
551,open,Wed Oct 23 18:33:11 2019,0.0,0.0,1.98
552,open,Wed Oct 23 18:33:12 2019,0.0,0.0,2.03
553,open,Wed Oct 23 18:33:13 2019,0.0,0.0,2.02
554,open,Wed Oct 23 18:33:14 2019,0.0,0.0,1.97
555,open,Wed Oct 23 18:33:15 2019,0.0,0.0,2.03
556,open,Wed Oct 23 18:33:16 2019,0.0,0.0,2.04
557,open,Wed Oct 23 18:33:17 2019,0.0,0.0,2.04
558,open,Wed Oct 23 18:33:18 2019,0.0,0.0,1.96
559,open,Wed Oct 23 18:33:19 2019,0.0,0.0,2.0
560,open,Wed Oct 23 18:33:20 2019,0.0,0.0,1.95
561,open,Wed Oct 23 18:33:21 2019,0.0,0.0,1.98
562,open,Wed Oct 23 18:33:22 2019,0.0,0.0,2.04
563,open,Wed Oct 23 18:33:23 2019,0.0,0.0,2.04
564,open,Wed Oct 23 18:33:25 2019,0.0,0.0,2.03
565,open,Wed Oct 23 18:33:26 2019,0.0,0.0,2.03
566,open,Wed Oct 23 18:33:27 2019,0.0,0.0,2.02
567,open,Wed Oct 23 18:33:28 2019,0.0,0.0,1.98
568,open,Wed Oct 23 18:33:29 2019,0.0,0.0,1.96
569,open,Wed Oct 23 18:33:30 2019,0.0,0.0,1.99
570,open,Wed Oct 23 18:33:31 2019,0.0,0.0,1.98
571,open,Wed Oct 23 18:33:32 2019,0.0,0.0,1.96
572,open,Wed Oct 23 18:33:33 2019,0.0,0.0,2.01
573,open,Wed Oct 23 18:33:34 2019,0.0,0.0,2.02
574,open,Wed Oct 23 18:33:35 2019,0.0,0.0,2.05
575,open,Wed Oct 23 18:33:36 2019,0.0,0.0,1.97
576,open,Wed Oct 23 18:33:37 2019,0.0,0.0,1.97
577,open,Wed Oct 23 18:33:38 2019,0.0,0.0,1.95
578,open,Wed Oct 23 18:33:39 2019,0.0,0.0,1.98
579,open,Wed Oct 23 18:33:40 2019,0.0,0.0,2.02
580,open,Wed Oct 23 18:33:41 2019,0.0,0.0,2.01
581,open,Wed Oct 23 18:33:42 2019,0.0,0.0,1.96
582,open,Wed Oct 23 18:33:43 2019,0.0,0.0,2.0
583,open,Wed Oct 23 18:33:44 2019,0.0,0.0,1.99
584,open,Wed Oct 23 18:33:45 2019,0.0,0.0,2.04
585,open,Wed Oct 23 18:33:46 2019,0.0,0.0,2.02
586,open,Wed Oct 23 18:33:47 2019,0.0,0.0,1.99
587,open,Wed Oct 23 18:33:48 2019,0.0,0.0,2.01
588,open,Wed Oct 23 18:33:49 2019,0.0,0.0,2.04
589,open,Wed Oct 23 18:33:50 2019,0.0,0.0,1.94
590,open,Wed Oct 23 18:33:51 2019,0.0,0.0,2.02
591,open,Wed Oct 23 18:33:52 2019,0.0,0.0,1.99
592,open,Wed Oct 23 18:33:53 2019,0.0,0.0,2.04
593,open,Wed Oct 23 18:33:54 2019,0.0,0.0,1.97
594,open,Wed Oct 23 18:33:55 2019,0.0,0.0,2.05
595,open,Wed Oct 23 18:33:56 2019,0.0,0.0,1.97
596,open,Wed Oct 23 18:33:57 2019,0.0,0.0,2.01
597,open,Wed Oct 23 18:33:58 2019,0.0,0.0,2.02
598,open,Wed Oct 23 18:33:59 2019,0.0,0.0,1.98
599,open,Wed Oct 23 18:34:00 2019,0.0,0.0,2.02
